20240724140712,-0.00,-0.03,1.01
20240724140713,-0.00,-0.03,1.01
20240724140714,-0.00,-0.03,1.01
20240724140715,-0.00,-0.03,1.01
20240724140716,-0.00,-0.03,1.01
20240724140717,-0.00,-0.03,1.01
20240724140718,-0.00,-0.03,1.01
20240724140719,-0.00,-0.03,1.01
20240724140720,-0.00,-0.03,1.01
20240724140721,-0.00,-0.03,1.01
20240724140722,-0.00,-0.03,1.01
20240724140723,-0.00,-0.03,1.01
20240724140724,-0.00,-0.04,1.01
20240724140725,-0.00,-0.03,1.01
20240724140726,-0.00,-0.03,1.01
20240724140727,-0.00,-0.03,1.01
20240724140728,-0.00,-0.03,1.01
20240724140729,-0.00,-0.03,1.01
20240724140730,-0.00,-0.03,1.01
20240724140731,-0.00,-0.03,1.01
20240724140732,-0.00,-0.03,1.01
20240724140733,-0.00,-0.03,1.01
20240724140734,-0.00,-0.03,1.01
20240724140735,-0.00,-0.03,1.01
20240724140736,0.00,-0.03,1.01
20240724140737,-0.00,-0.03,1.01
20240724140738,-0.00,-0.03,1.01
20240724140739,-0.00,-0.03,1.01
20240724140740,-0.00,-0.03,1.01
20240724140741,-0.00,-0.03,1.01
20240724140742,-0.00,-0.03,1.01
20240724140743,-0.00,-0.03,1.01
20240724140744,-0.00,-0.03,1.01
20240724140745,-0.00,-0.03,1.01
20240724140746,-0.00,-0.03,1.01
20240724140747,-0.00,-0.03,1.01
20240724140748,-0.00,-0.03,1.01
20240724140749,-0.00,-0.03,1.01
20240724140750,-0.00,-0.03,1.01
20240724140751,-0.00,-0.03,1.01
20240724140752,-0.00,-0.03,1.01
20240724140753,-0.00,-0.03,1.01
20240724140754,-0.00,-0.03,1.01
20240724140755,-0.00,-0.03,1.01
20240724140756,-0.00,-0.03,1.01
20240724140757,-0.00,-0.03,1.01
20240724140758,-0.00,-0.03,1.01
20240724140759,-0.00,-0.03,1.01
20240724140800,-0.00,-0.03,1.01
20240724140801,-0.00,-0.03,1.01
20240724140802,-0.00,-0.03,1.01
20240724140803,-0.00,-0.03,1.01
20240724140804,-0.00,-0.03,1.01
20240724140805,-0.00,-0.03,1.01
20240724140806,-0.00,-0.03,1.01
20240724140807,-0.00,-0.03,1.01
20240724140808,-0.00,-0.03,1.01
20240724140809,-0.00,-0.03,1.01
20240724140810,-0.00,-0.03,1.01
20240724140811,-0.00,-0.03,1.01
20240724140812,0.00,-0.03,1.01
20240724140813,-0.01,-0.04,1.01
20240724140814,-0.00,-0.03,1.01
20240724140815,-0.00,-0.04,1.01
20240724140816,-0.00,-0.03,1.01
20240724140817,-0.00,-0.03,1.01
20240724140818,-0.00,-0.04,1.02
20240724140819,-0.00,-0.03,1.01
20240724140820,-0.00,-0.03,1.01
20240724140821,0.00,-0.03,1.02
20240724140822,-0.00,-0.03,1.02
20240724140823,-0.00,-0.03,1.01
20240724140824,-0.00,-0.03,1.01
20240724140825,-0.00,-0.03,1.01
20240724140826,-0.00,-0.03,1.01
20240724140827,-0.01,-0.04,1.01
20240724140828,-0.00,-0.03,1.01
20240724140829,-0.00,-0.03,1.01
20240724140830,-0.00,-0.03,1.01
20240724140831,-0.00,-0.03,1.01
20240724140832,-0.00,-0.03,1.01
20240724140833,-0.00,-0.03,1.01
20240724140834,-0.00,-0.03,1.01
20240724140835,-0.00,-0.03,1.01
20240724140836,-0.00,-0.03,1.01
20240724140837,-0.00,-0.03,1.01
20240724140838,-0.00,-0.03,1.01
20240724140839,-0.00,-0.03,1.01
20240724140840,-0.00,-0.03,1.01
20240724140841,-0.00,-0.03,1.01
20240724140842,-0.00,-0.03,1.01
20240724140843,-0.00,-0.03,1.01
20240724140844,-0.00,-0.03,1.01
20240724140845,-0.00,-0.03,1.01
20240724140846,-0.00,-0.03,1.01
20240724140847,-0.00,-0.03,1.01
20240724140848,-0.00,-0.03,1.01
20240724140849,-0.00,-0.03,1.01
20240724140850,-0.00,-0.03,1.01
20240724140851,-0.00,-0.03,1.01
20240724140852,-0.00,-0.03,1.01
20240724140853,-0.00,-0.03,1.01
20240724140855,-0.00,-0.03,1.01
20240724140856,-0.00,-0.03,1.01
20240724140857,-0.00,-0.03,1.01
20240724140858,-0.00,-0.03,1.01
20240724140859,-0.00,-0.03,1.01
20240724140900,-0.00,-0.03,1.01
20240724140901,-0.00,-0.03,1.01
20240724140902,-0.00,-0.03,1.01
20240724140903,0.00,-0.03,1.01
20240724140904,-0.00,-0.03,1.01
20240724140905,-0.00,-0.03,1.01
20240724140906,-0.00,-0.03,1.01
20240724140907,-0.00,-0.03,1.01
20240724140908,-0.00,-0.03,1.01
20240724140909,-0.00,-0.03,1.01
20240724140910,-0.00,-0.03,1.01
20240724140911,-0.00,-0.03,1.01
20240724140912,-0.00,-0.03,1.01
20240724140913,-0.00,-0.03,1.01
20240724140914,-0.00,-0.03,1.01
20240724140915,-0.00,-0.03,1.02
20240724140916,-0.00,-0.03,1.01
20240724140917,-0.00,-0.03,1.01
20240724140918,-0.00,-0.03,1.01
20240724140919,-0.00,-0.03,1.01
20240724140920,-0.00,-0.03,1.01
20240724140921,-0.00,-0.03,1.01
20240724140922,-0.00,-0.03,1.01
20240724140923,-0.00,-0.03,1.01
20240724140924,-0.00,-0.03,1.01
20240724140925,-0.00,-0.03,1.01
20240724140926,-0.00,-0.03,1.01
20240724140927,-0.00,-0.03,1.01
20240724140928,-0.00,-0.03,1.01
20240724140929,-0.00,-0.03,1.01
20240724140930,-0.00,-0.03,1.01
20240724140931,-0.00,-0.03,1.01
20240724140932,-0.00,-0.03,1.01
20240724140933,-0.00,-0.03,1.01
20240724140934,-0.00,-0.03,1.01
20240724140935,-0.00,-0.03,1.01
20240724140936,-0.00,-0.03,1.01
20240724140937,-0.00,-0.03,1.01
20240724140938,-0.00,-0.03,1.01
20240724140939,-0.00,-0.03,1.01
20240724140940,-0.00,-0.03,1.01
20240724140941,-0.00,-0.03,1.01
20240724140942,-0.00,-0.03,1.01
20240724140943,-0.00,-0.03,1.01
20240724140944,-0.00,-0.03,1.01
20240724140945,-0.00,-0.03,1.01
20240724140946,-0.00,-0.03,1.01
20240724140947,-0.00,-0.03,1.01
20240724140948,-0.00,-0.03,1.01
20240724140949,-0.00,-0.03,1.01
20240724140950,-0.00,-0.03,1.01
20240724140951,-0.00,-0.03,1.01
20240724140952,-0.00,-0.03,1.01
20240724140953,-0.00,-0.03,1.01
20240724140954,-0.00,-0.03,1.01
20240724140955,-0.00,-0.03,1.01
20240724140956,-0.00,-0.03,1.01
20240724140957,-0.00,-0.03,1.01
20240724140958,-0.00,-0.03,1.01
20240724140959,-0.00,-0.03,1.01
20240724141000,-0.00,-0.03,1.01
20240724141001,-0.00,-0.03,1.01
20240724141002,-0.00,-0.03,1.01
20240724141003,-0.00,-0.03,1.01
20240724141004,-0.00,-0.03,1.01
20240724141005,-0.00,-0.03,1.01
20240724141006,-0.00,-0.03,1.01
20240724141007,-0.00,-0.03,1.01
20240724141008,-0.00,-0.03,1.01
20240724141009,-0.00,-0.03,1.01
20240724141010,-0.00,-0.03,1.01
20240724141011,-0.00,-0.03,1.01
20240724141012,-0.00,-0.03,1.01
20240724141013,-0.00,-0.03,1.01
20240724141014,-0.00,-0.03,1.01
20240724141015,-0.00,-0.03,1.01
20240724141016,-0.00,-0.03,1.01
20240724141017,-0.00,-0.03,1.01
20240724141018,-0.00,-0.03,1.01
20240724141019,-0.00,-0.03,1.01
20240724141020,-0.00,-0.03,1.01
20240724141021,-0.00,-0.03,1.01
20240724141022,-0.00,-0.03,1.01
20240724141023,-0.00,-0.03,1.01
20240724141024,-0.00,-0.03,1.01
20240724141025,-0.00,-0.03,1.01
20240724141026,-0.00,-0.03,1.01
20240724141027,-0.00,-0.03,1.01
20240724141028,-0.00,-0.03,1.01
20240724141029,-0.00,-0.03,1.01
20240724141030,-0.00,-0.03,1.01
20240724141031,-0.00,-0.03,1.01
20240724141032,-0.00,-0.03,1.01
20240724141033,-0.00,-0.03,1.01
20240724141034,-0.00,-0.03,1.01
20240724141035,-0.00,-0.03,1.01
20240724141036,-0.00,-0.03,1.01
20240724141037,-0.00,-0.03,1.01
20240724141038,-0.00,-0.03,1.01
20240724141039,-0.00,-0.03,1.01
20240724141040,-0.00,-0.03,1.01
20240724141041,-0.00,-0.03,1.01
20240724141042,-0.00,-0.03,1.02
20240724141043,-0.00,-0.03,1.01
20240724141044,-0.00,-0.03,1.01
20240724141045,-0.00,-0.03,1.01
20240724141046,-0.00,-0.03,1.01
20240724141047,-0.00,-0.03,1.01
20240724141048,-0.00,-0.03,1.01
20240724141049,-0.00,-0.03,1.01
20240724141050,-0.00,-0.03,1.01
20240724141051,-0.00,-0.03,1.01
20240724141052,-0.00,-0.03,1.01
20240724141053,-0.00,-0.03,1.01
20240724141054,-0.00,-0.03,1.01
20240724141055,-0.00,-0.03,1.01
20240724141056,-0.00,-0.03,1.01
20240724141057,-0.00,-0.03,1.01
20240724141058,-0.00,-0.03,1.01
20240724141059,-0.00,-0.03,1.01
20240724141100,-0.00,-0.03,1.01
20240724141101,-0.00,-0.03,1.01
20240724141102,-0.00,-0.03,1.01
20240724141103,-0.00,-0.03,1.01
20240724141104,-0.00,-0.03,1.01
20240724141105,-0.00,-0.03,1.01
20240724141106,-0.00,-0.03,1.01
20240724141107,-0.00,-0.03,1.01
20240724141108,-0.00,-0.03,1.01
20240724141109,-0.00,-0.03,1.01
20240724141110,-0.00,-0.03,1.01
20240724141111,-0.00,-0.03,1.01
20240724141113,-0.00,-0.03,1.01
20240724141114,-0.00,-0.03,1.01
20240724141115,-0.00,-0.03,1.01
20240724141116,-0.00,-0.03,1.01
20240724141117,-0.00,-0.03,1.01
20240724141118,-0.00,-0.03,1.01
20240724141119,-0.00,-0.03,1.01
20240724141120,-0.00,-0.03,1.01
20240724141121,-0.00,-0.03,1.01
20240724141122,-0.00,-0.03,1.01
20240724141123,-0.00,-0.03,1.01
20240724141124,-0.00,-0.03,1.01
20240724141125,-0.00,-0.03,1.01
20240724141126,-0.00,-0.03,1.01
20240724141127,-0.00,-0.03,1.01
20240724141128,-0.00,-0.03,1.01
20240724141129,-0.00,-0.03,1.01
20240724141130,-0.00,-0.03,1.01
20240724141131,-0.00,-0.03,1.01
20240724141132,-0.00,-0.03,1.01
20240724141133,-0.00,-0.03,1.01
20240724141134,-0.00,-0.03,1.01
20240724141135,-0.00,-0.03,1.01
20240724141136,-0.00,-0.03,1.01
20240724141137,-0.00,-0.03,1.01
20240724141138,-0.00,-0.03,1.01
20240724141139,-0.00,-0.03,1.01
20240724141140,-0.00,-0.03,1.01
20240724141141,-0.00,-0.03,1.01
20240724141142,-0.00,-0.03,1.01
20240724141143,-0.00,-0.03,1.01
20240724141144,-0.00,-0.03,1.01
20240724141145,-0.00,-0.03,1.01
20240724141146,-0.00,-0.03,1.01
20240724141147,-0.00,-0.03,1.01
20240724141148,-0.00,-0.03,1.01
20240724141149,-0.00,-0.03,1.01
20240724141150,-0.00,-0.03,1.01
20240724141151,-0.00,-0.03,1.01
20240724141152,-0.00,-0.03,1.01
20240724141153,-0.00,-0.03,1.01
20240724141154,-0.00,-0.03,1.01
20240724141155,-0.00,-0.03,1.01
20240724141156,-0.00,-0.03,1.01
20240724141157,-0.00,-0.03,1.01
20240724141158,-0.00,-0.03,1.01
20240724141159,-0.00,-0.03,1.01
20240724141200,-0.00,-0.03,1.01
20240724141201,-0.00,-0.03,1.01
20240724141202,-0.00,-0.03,1.01
20240724141203,-0.00,-0.03,1.01
20240724141204,-0.00,-0.03,1.01
20240724141205,-0.00,-0.03,1.01
20240724141206,-0.00,-0.03,1.01
20240724141207,-0.00,-0.03,1.01
20240724141208,-0.00,-0.03,1.01
20240724141209,-0.00,-0.03,1.01
20240724141210,-0.00,-0.03,1.01
20240724141211,-0.00,-0.03,1.01
20240724141212,-0.00,-0.03,1.01
20240724141213,-0.00,-0.03,1.01
20240724141214,-0.00,-0.03,1.01
20240724141215,-0.00,-0.03,1.01
20240724141216,-0.00,-0.03,1.01
20240724141217,-0.00,-0.03,1.01
20240724141218,-0.00,-0.03,1.01
20240724141219,-0.00,-0.03,1.01
20240724141220,-0.00,-0.03,1.01
20240724141221,-0.00,-0.03,1.01
20240724141222,-0.00,-0.03,1.01
20240724141223,-0.20,-0.11,1.01
20240724141224,-0.00,-0.04,1.01
20240724141225,-0.01,-0.05,1.01
20240724141226,0.01,-0.02,1.02
20240724141227,-0.11,-0.04,1.01
20240724141228,-0.01,-0.02,1.01
20240724141229,-0.02,-0.03,1.01
20240724141230,0.01,-0.03,1.01
20240724141231,-0.05,-0.04,1.01
20240724141232,-0.04,-0.02,1.01
20240724141233,-0.02,-0.04,1.01
20240724141234,0.02,-0.03,1.01
20240724141235,0.05,-0.05,1.01
20240724141236,0.01,-0.04,1.01
20240724141237,-0.01,-0.04,1.01
20240724141238,-0.02,-0.04,1.01
20240724141239,0.10,-0.04,1.01
20240724141240,-0.04,-0.02,1.01
20240724141241,-0.02,-0.03,1.01
20240724141242,0.02,-0.03,1.01
20240724141243,0.04,-0.03,1.02
20240724141244,-0.01,-0.04,1.01
20240724141245,0.01,-0.01,1.01
20240724141246,0.08,-0.04,1.01
20240724141247,-0.04,-0.01,1.01
20240724141248,0.00,-0.03,1.01
20240724141249,-0.02,-0.05,1.01
20240724141250,-0.00,-0.02,1.01
20240724141251,-0.06,-0.04,1.01
20240724141252,-0.10,0.04,1.01
20240724141253,-0.06,-0.03,0.97
20240724141254,-0.17,-0.01,1.03
20240724141255,-0.12,0.03,1.00
20240724141256,-0.08,-0.08,0.95
20240724141257,-0.19,0.42,1.10
20240724141258,0.08,-0.04,1.00
20240724141259,0.14,0.03,1.00
20240724141300,0.10,-0.14,0.99
20240724141301,0.09,-0.13,0.97
20240724141302,0.07,-0.09,1.03
20240724141303,0.09,-0.19,1.00
20240724141304,0.28,0.04,0.89
20240724141305,0.02,-0.06,0.94
20240724141306,0.24,-0.06,1.13
20240724141307,0.02,0.02,1.02
20240724141308,0.12,-0.02,0.99
20240724141309,0.09,0.03,1.16
20240724141310,0.17,-0.03,1.16
20240724141311,0.13,-0.11,1.00
20240724141312,-0.01,-0.18,1.24
20240724141313,0.00,0.03,1.05
20240724141314,0.07,0.00,1.01
20240724141315,0.17,-0.14,0.99
20240724141316,0.04,0.10,0.87
20240724141317,0.10,0.07,1.13
20240724141318,0.01,-0.08,1.09
20240724141319,0.06,0.05,0.95
20240724141320,0.03,-0.08,1.13
20240724141321,0.07,0.04,0.97
20240724141322,0.01,0.10,1.00
20240724141323,0.00,-0.08,1.06
20240724141324,-0.01,0.02,1.21
20240724141325,0.16,-0.03,0.94
20240724141326,0.01,-0.03,1.02
20240724141327,-0.02,-0.03,1.07
20240724141328,0.07,-0.02,0.94
20240724141329,0.07,0.01,0.93
20240724141330,0.00,-0.10,1.02
20240724141331,0.03,0.08,0.87
20240724141332,0.09,0.01,1.06
20240724141333,0.07,-0.03,0.93
20240724141334,0.01,-0.07,1.01
20240724141335,0.03,-0.08,1.01
20240724141336,0.13,-0.01,0.94
20240724141338,0.12,0.06,0.98
20240724141339,0.11,0.01,1.06
20240724141340,0.07,-0.17,1.04
20240724141341,0.27,-0.11,1.08
20240724141342,-0.01,-0.00,1.00
20240724141343,0.16,-0.11,1.11
20240724141344,0.35,0.21,0.83
20240724141345,0.01,-0.03,0.99
20240724141346,0.29,0.11,1.14
20240724141347,0.07,-0.17,0.93
20240724141348,0.12,-0.07,1.05
20240724141349,0.06,-0.06,1.15
20240724141350,-0.11,-0.08,1.03
20240724141351,0.17,-0.12,1.08
20240724141352,0.04,-0.07,1.09
20240724141353,0.22,-0.08,0.96
20240724141354,0.19,-0.11,0.99
20240724141355,0.07,-0.15,0.82
20240724141356,0.16,-0.20,0.91
20240724141357,-0.12,-0.14,1.07
20240724141358,-0.01,-0.23,1.02
20240724141359,0.15,-0.08,0.97
20240724141400,0.28,0.04,0.99
20240724141401,0.08,-0.16,1.19
20240724141402,-0.03,-0.21,1.00
20240724141403,-0.05,-0.22,0.91
20240724141404,0.16,0.03,0.87
20240724141405,0.01,-0.03,0.84
20240724141406,0.08,-0.09,0.96
20240724141407,-0.37,-0.31,1.06
20240724141408,0.08,0.21,0.73
20240724141409,-0.15,-0.32,0.91
20240724141410,0.12,-0.31,1.22
20240724141411,0.17,-0.03,1.06
20240724141412,0.13,0.11,0.99
20240724141413,0.10,-0.09,1.01
20240724141414,-0.04,-0.10,0.92
20240724141415,0.21,0.05,1.08
20240724141416,0.21,-0.09,0.97
20240724141417,0.02,-0.01,1.04
20240724141418,0.02,-0.05,1.00
20240724141419,0.24,-0.19,1.00
20240724141420,0.06,-0.05,0.92
20240724141421,0.10,-0.07,0.99
20240724141422,0.17,0.02,0.98
20240724141423,0.10,-0.06,0.95
20240724141424,0.13,-0.23,1.01
20240724141425,0.09,0.10,1.12
20240724141426,0.12,0.00,1.00
20240724141427,0.28,-0.24,0.78
20240724141428,0.12,-0.09,0.94
20240724141429,0.07,-0.12,0.95
20240724141430,0.19,-0.16,0.75
20240724141431,0.10,-0.22,1.11
20240724141432,0.17,-0.07,1.04
20240724141433,0.03,-0.04,0.98
20240724141434,0.14,-0.16,1.01
20240724141435,0.23,-0.04,0.94
20240724141436,-0.04,-0.10,1.03
20240724141437,0.22,-0.10,1.03
20240724141438,0.17,-0.14,0.83
20240724141439,0.05,-0.03,1.10
20240724141440,0.15,-0.16,1.04
20240724141441,0.06,-0.03,1.02
20240724141442,0.10,-0.18,1.06
20240724141443,0.18,-0.17,1.10
20240724141444,-0.08,-0.13,0.92
20240724141445,0.10,-0.11,1.12
20240724141446,0.15,-0.14,1.07
20240724141447,0.23,-0.01,1.04
20240724141448,-0.07,-0.13,1.21
20240724141449,0.02,0.23,1.10
20240724141450,0.23,0.26,1.15
20240724141451,-0.13,0.17,0.98
20240724141452,0.13,0.20,1.03
20240724141453,0.04,0.16,1.03
20240724141454,-0.04,-0.01,0.95
20240724141455,0.02,0.01,1.11
20240724141456,-0.09,0.05,0.97
20240724141457,0.13,0.02,1.01
20240724141458,0.11,-0.02,0.97
20240724141459,-0.05,-0.10,0.95
20240724141500,-0.02,-0.07,1.04
20240724141501,0.04,-0.06,0.90
20240724141502,0.03,-0.18,1.09
20240724141503,0.13,-0.00,0.97
20240724141504,-0.03,-0.04,0.93
20240724141505,0.17,0.01,1.11
20240724141506,-0.05,0.01,1.06
20240724141507,0.13,-0.05,0.92
20240724141508,0.13,0.05,0.93
20240724141509,0.08,0.06,1.01
20240724141510,0.15,-0.07,1.04
20240724141511,-0.02,0.08,1.09
20240724141512,0.11,0.06,0.99
20240724141513,0.17,-0.01,0.84
20240724141514,0.13,0.15,0.94
20240724141515,0.09,-0.12,0.96
20240724141516,-0.06,0.23,1.08
20240724141517,0.17,0.02,1.00
20240724141518,0.03,-0.22,1.10
20240724141519,0.14,0.00,0.90
20240724141520,0.17,-0.07,0.89
20240724141521,0.13,-0.01,0.97
20240724141522,0.06,0.08,1.07
20240724141523,0.03,0.09,1.11
20240724141524,0.17,0.10,0.93
20240724141525,0.37,0.12,0.83
20240724141526,0.03,0.13,1.08
20240724141527,0.17,0.08,0.96
20240724141528,0.04,0.07,1.06
20240724141529,-0.04,-0.03,1.03
20240724141530,0.07,0.10,1.20
20240724141531,-0.10,-0.04,1.14
20240724141532,0.26,-0.11,1.04
20240724141533,-0.06,-0.08,0.93
20240724141534,0.12,-0.19,0.94
20240724141535,0.06,-0.12,0.76
20240724141536,-0.09,-0.09,1.25
20240724141537,0.11,0.13,0.97
20240724141538,0.02,-0.01,1.01
20240724141539,0.03,0.02,1.09
20240724141540,0.06,-0.05,1.08
20240724141541,-0.11,0.01,1.15
20240724141542,-0.03,-0.13,1.11
20240724141543,0.12,0.02,0.97
20240724141544,0.04,0.01,0.95
20240724141545,0.01,-0.10,1.06
20240724141546,0.00,-0.13,0.87
20240724141547,0.03,-0.16,0.96
20240724141548,0.15,-0.01,1.05
20240724141549,-0.05,0.05,1.17
20240724141550,0.02,-0.04,1.02
20240724141551,0.14,-0.07,1.00
20240724141552,-0.04,0.00,1.00
20240724141553,0.14,-0.25,1.24
20240724141554,-0.11,-0.05,0.91
20240724141555,0.10,-0.27,0.95
20240724141556,0.13,-0.05,0.87
20240724141557,0.03,-0.08,0.99
20240724141558,-0.03,-0.11,1.01
20240724141559,0.01,-0.09,0.97
20240724141600,-0.07,-0.09,0.90
20240724141601,-0.05,-0.07,1.09
20240724141602,0.03,-0.26,0.94
20240724141603,0.12,-0.05,0.91
20240724141604,-0.01,-0.02,0.94
20240724141605,0.04,-0.21,1.03
20240724141606,0.20,-0.13,0.77
